0800095 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800094 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800080 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800072 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800071 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800070 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800069 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800066 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800065 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800060 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800058 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800054 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800053 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800052 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800051 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800050 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800045 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800042 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
0800041 12NG23_2101_08 0 2012-04-01 2013-03-31        
